Time [s], Analyzer Name, Decoded Protocol Result
2.752069320000000,SPI,MOSI: 0x014
2.752165540000000,SPI,MOSI: 0x100
2.752261140000000,SPI,MOSI: 0x100
2.752356740000000,SPI,MOSI: 0x100
2.752452380000000,SPI,MOSI: 0x1EF
2.752550540000000,SPI,MOSI: 0x100
2.752646260000000,SPI,MOSI: 0x1EF
2.752743460000000,SPI,MOSI: 0x013
2.757572020000000,SPI,MOSI: 0x1FF
2.757670300000000,SPI,MOSI: 0x1FF
2.757768540000000,SPI,MOSI: 0x1FF
2.757866800000000,SPI,MOSI: 0x1FF
2.757965100000000,SPI,MOSI: 0x1FF
2.758063360000000,SPI,MOSI: 0x1FF
2.758161620000000,SPI,MOSI: 0x1FF
2.758259960000000,SPI,MOSI: 0x1FF
2.758358220000000,SPI,MOSI: 0x1FF
2.758456460000000,SPI,MOSI: 0x1FF
2.758554800000000,SPI,MOSI: 0x1FF
2.758653060000000,SPI,MOSI: 0x1FF
2.758751300000000,SPI,MOSI: 0x1FF
2.758849640000000,SPI,MOSI: 0x1FF
2.758947880000000,SPI,MOSI: 0x1FF
2.759046140000000,SPI,MOSI: 0x1FF
2.759144480000000,SPI,MOSI: 0x1FF
2.759242780000000,SPI,MOSI: 0x1FF
2.759340960000000,SPI,MOSI: 0x1FF
2.759439300000000,SPI,MOSI: 0x1FF
2.759537560000000,SPI,MOSI: 0x1FF
2.759635840000000,SPI,MOSI: 0x1FF
2.759734160000000,SPI,MOSI: 0x1FF
2.759832340000000,SPI,MOSI: 0x1FF
2.759930660000000,SPI,MOSI: 0x1FF
2.760028960000000,SPI,MOSI: 0x1FF
2.760127140000000,SPI,MOSI: 0x1FF
2.760225540000000,SPI,MOSI: 0x1FF
2.760323720000000,SPI,MOSI: 0x1FF
2.760422020000000,SPI,MOSI: 0x1FF
2.760520280000000,SPI,MOSI: 0x1FF
2.760618540000000,SPI,MOSI: 0x1FF
2.760716860000000,SPI,MOSI: 0x1FF
2.760815100000000,SPI,MOSI: 0x1FF
2.760913380000000,SPI,MOSI: 0x1FF
2.761011720000000,SPI,MOSI: 0x1FF
2.761109920000000,SPI,MOSI: 0x1FF
2.761208200000000,SPI,MOSI: 0x1FF
2.761306460000000,SPI,MOSI: 0x1FF
2.761404720000000,SPI,MOSI: 0x1FF
2.761503020000000,SPI,MOSI: 0x1FF
2.761601320000000,SPI,MOSI: 0x1FF
2.761699600000000,SPI,MOSI: 0x1FF
2.761797920000000,SPI,MOSI: 0x1FF
2.761896100000000,SPI,MOSI: 0x1FF
2.761994460000000,SPI,MOSI: 0x1FF
2.762092680000000,SPI,MOSI: 0x1FF
2.762190920000000,SPI,MOSI: 0x1FF
2.762289240000000,SPI,MOSI: 0x1FF
2.762387440000000,SPI,MOSI: 0x1FF
2.762485800000000,SPI,MOSI: 0x1FF
2.762584040000000,SPI,MOSI: 0x1FF
2.762682280000000,SPI,MOSI: 0x1FF
2.762780660000000,SPI,MOSI: 0x1FF
2.762878820000000,SPI,MOSI: 0x1FF
2.762977140000000,SPI,MOSI: 0x1FF
2.763075440000000,SPI,MOSI: 0x1FF
2.763173660000000,SPI,MOSI: 0x1FF
2.763271960000000,SPI,MOSI: 0x1FF
2.763370220000000,SPI,MOSI: 0x1FF
2.763468480000000,SPI,MOSI: 0x1FF
2.763566820000000,SPI,MOSI: 0x1FF
2.763664980000000,SPI,MOSI: 0x1FF
2.763763340000000,SPI,MOSI: 0x1FF
2.763861600000000,SPI,MOSI: 0x1FF
2.763959820000000,SPI,MOSI: 0x1FF
2.764058160000000,SPI,MOSI: 0x1FF
2.764156420000000,SPI,MOSI: 0x1FF
2.764254640000000,SPI,MOSI: 0x1FF
2.764352960000000,SPI,MOSI: 0x1FF
2.764451200000000,SPI,MOSI: 0x1FF
2.764549540000000,SPI,MOSI: 0x1FF
2.764647720000000,SPI,MOSI: 0x1FF
2.764746060000000,SPI,MOSI: 0x1FF
2.764844300000000,SPI,MOSI: 0x1FF
2.764942540000000,SPI,MOSI: 0x1FF
2.765040860000000,SPI,MOSI: 0x1FF
2.765139080000000,SPI,MOSI: 0x1FF
2.765237440000000,SPI,MOSI: 0x1FF
2.765335640000000,SPI,MOSI: 0x1FF
2.765433940000000,SPI,MOSI: 0x1FF
2.765532280000000,SPI,MOSI: 0x1FF
2.765630460000000,SPI,MOSI: 0x1FF
2.765728840000000,SPI,MOSI: 0x1FF
2.765827040000000,SPI,MOSI: 0x1FF
2.765925380000000,SPI,MOSI: 0x1FF
2.766023600000000,SPI,MOSI: 0x1FF
2.766121920000000,SPI,MOSI: 0x1FF
2.766220160000000,SPI,MOSI: 0x1FF
2.766318460000000,SPI,MOSI: 0x1FF
2.766416700000000,SPI,MOSI: 0x1FF
2.766515040000000,SPI,MOSI: 0x1FF
2.766613320000000,SPI,MOSI: 0x1FF
2.766711540000000,SPI,MOSI: 0x1FF
2.766809900000000,SPI,MOSI: 0x1FF
2.766908100000000,SPI,MOSI: 0x1FF
2.767006400000000,SPI,MOSI: 0x1FF
2.767104720000000,SPI,MOSI: 0x1FF
2.767202960000000,SPI,MOSI: 0x1FF
2.767301220000000,SPI,MOSI: 0x1FF
2.767399540000000,SPI,MOSI: 0x1FF
2.767497860000000,SPI,MOSI: 0x1FF
