Time [s], Analyzer Name, Decoded Protocol Result
0.390826531250000,SPI,MOSI: 0x014
0.390922781250000,SPI,MOSI: 0x100
0.391018218750000,SPI,MOSI: 0x100
0.391113843750000,SPI,MOSI: 0x100
0.391209406250000,SPI,MOSI: 0x1EF
0.391307562500000,SPI,MOSI: 0x100
0.391403250000000,SPI,MOSI: 0x1EF
0.391500437500000,SPI,MOSI: 0x013
0.396329218750000,SPI,MOSI: 0x100
0.396424375000000,SPI,MOSI: 0x100
0.396519750000000,SPI,MOSI: 0x100
0.396614968750000,SPI,MOSI: 0x100
0.396710281250000,SPI,MOSI: 0x100
0.396805468750000,SPI,MOSI: 0x100
0.396900750000000,SPI,MOSI: 0x100
0.396996000000000,SPI,MOSI: 0x100
0.397091250000000,SPI,MOSI: 0x100
0.397186625000000,SPI,MOSI: 0x100
0.397281562500000,SPI,MOSI: 0x100
0.397376781250000,SPI,MOSI: 0x100
0.397472125000000,SPI,MOSI: 0x100
0.397567125000000,SPI,MOSI: 0x100
0.397662281250000,SPI,MOSI: 0x100
0.397757656250000,SPI,MOSI: 0x100
0.397852843750000,SPI,MOSI: 0x100
0.397948156250000,SPI,MOSI: 0x100
0.398043500000000,SPI,MOSI: 0x100
0.398138625000000,SPI,MOSI: 0x100
0.398233937500000,SPI,MOSI: 0x100
0.398329218750000,SPI,MOSI: 0x100
0.398424500000000,SPI,MOSI: 0x100
0.398519718750000,SPI,MOSI: 0x100
0.398614937500000,SPI,MOSI: 0x100
0.398710250000000,SPI,MOSI: 0x100
0.398805562500000,SPI,MOSI: 0x100
0.398900750000000,SPI,MOSI: 0x100
0.398996062500000,SPI,MOSI: 0x100
0.399091156250000,SPI,MOSI: 0x100
0.399186375000000,SPI,MOSI: 0x100
0.399281593750000,SPI,MOSI: 0x100
0.399377062500000,SPI,MOSI: 0x100
0.399472375000000,SPI,MOSI: 0x100
0.399567656250000,SPI,MOSI: 0x100
0.399663031250000,SPI,MOSI: 0x100
0.399758343750000,SPI,MOSI: 0x100
0.399853687500000,SPI,MOSI: 0x100
0.399948968750000,SPI,MOSI: 0x100
0.400044343750000,SPI,MOSI: 0x100
0.400139625000000,SPI,MOSI: 0x100
0.400234781250000,SPI,MOSI: 0x100
0.400330062500000,SPI,MOSI: 0x100
0.400425281250000,SPI,MOSI: 0x100
0.400520593750000,SPI,MOSI: 0x100
0.400615812500000,SPI,MOSI: 0x100
0.400711125000000,SPI,MOSI: 0x100
0.400806437500000,SPI,MOSI: 0x100
0.400901718750000,SPI,MOSI: 0x100
0.400996937500000,SPI,MOSI: 0x100
0.401092281250000,SPI,MOSI: 0x100
0.401187562500000,SPI,MOSI: 0x100
0.401282750000000,SPI,MOSI: 0x100
0.401378031250000,SPI,MOSI: 0x100
0.401473250000000,SPI,MOSI: 0x100
0.401568562500000,SPI,MOSI: 0x100
0.401663781250000,SPI,MOSI: 0x100
0.401759031250000,SPI,MOSI: 0x100
0.401854250000000,SPI,MOSI: 0x100
0.401949531250000,SPI,MOSI: 0x100
0.402044718750000,SPI,MOSI: 0x100
0.402140031250000,SPI,MOSI: 0x100
0.402235250000000,SPI,MOSI: 0x100
0.402330562500000,SPI,MOSI: 0x100
0.402425875000000,SPI,MOSI: 0x100
0.402521031250000,SPI,MOSI: 0x100
0.402616375000000,SPI,MOSI: 0x100
0.402711718750000,SPI,MOSI: 0x100
0.402807031250000,SPI,MOSI: 0x100
0.402902343750000,SPI,MOSI: 0x100
0.402997718750000,SPI,MOSI: 0x100
0.403093062500000,SPI,MOSI: 0x100
0.403188437500000,SPI,MOSI: 0x100
0.403283750000000,SPI,MOSI: 0x100
0.403379062500000,SPI,MOSI: 0x100
0.403474375000000,SPI,MOSI: 0x100
0.403569781250000,SPI,MOSI: 0x100
0.403665093750000,SPI,MOSI: 0x100
0.403760406250000,SPI,MOSI: 0x100
0.403855812500000,SPI,MOSI: 0x100
0.403951187500000,SPI,MOSI: 0x100
0.404046437500000,SPI,MOSI: 0x100
0.404141781250000,SPI,MOSI: 0x100
0.404237125000000,SPI,MOSI: 0x100
0.404332437500000,SPI,MOSI: 0x100
0.404427687500000,SPI,MOSI: 0x100
0.404522937500000,SPI,MOSI: 0x100
0.404618156250000,SPI,MOSI: 0x100
0.404713468750000,SPI,MOSI: 0x100
0.404808750000000,SPI,MOSI: 0x100
0.404903968750000,SPI,MOSI: 0x100
0.404999281250000,SPI,MOSI: 0x100
0.405094593750000,SPI,MOSI: 0x100
0.405189906250000,SPI,MOSI: 0x100
0.405285218750000,SPI,MOSI: 0x100
0.405380531250000,SPI,MOSI: 0x100
0.405475750000000,SPI,MOSI: 0x100
0.405571062500000,SPI,MOSI: 0x100
0.405666375000000,SPI,MOSI: 0x100
0.405761687500000,SPI,MOSI: 0x100
0.405856906250000,SPI,MOSI: 0x100
0.405952218750000,SPI,MOSI: 0x100
0.406047500000000,SPI,MOSI: 0x100
0.406142781250000,SPI,MOSI: 0x100
0.406237937500000,SPI,MOSI: 0x100
0.406333250000000,SPI,MOSI: 0x100
0.406428437500000,SPI,MOSI: 0x100
0.406523718750000,SPI,MOSI: 0x100
0.406618875000000,SPI,MOSI: 0x100
0.406714156250000,SPI,MOSI: 0x100
0.406809343750000,SPI,MOSI: 0x100
0.406904625000000,SPI,MOSI: 0x100
0.406999843750000,SPI,MOSI: 0x100
0.407095156250000,SPI,MOSI: 0x100
0.407190468750000,SPI,MOSI: 0x100
0.407285687500000,SPI,MOSI: 0x100
0.407381062500000,SPI,MOSI: 0x100
0.407476218750000,SPI,MOSI: 0x100
0.407571500000000,SPI,MOSI: 0x100
0.407666875000000,SPI,MOSI: 0x100
0.407761906250000,SPI,MOSI: 0x100
0.407857062500000,SPI,MOSI: 0x100
0.407952375000000,SPI,MOSI: 0x100
0.408047656250000,SPI,MOSI: 0x100
0.408142937500000,SPI,MOSI: 0x100
0.408238187500000,SPI,MOSI: 0x100
0.408333531250000,SPI,MOSI: 0x100
0.408428625000000,SPI,MOSI: 0x100
0.408523906250000,SPI,MOSI: 0x100
0.408619187500000,SPI,MOSI: 0x100
0.408714343750000,SPI,MOSI: 0x100
0.408809718750000,SPI,MOSI: 0x100
0.408904906250000,SPI,MOSI: 0x100
0.409000218750000,SPI,MOSI: 0x100
0.409095531250000,SPI,MOSI: 0x100
0.409190781250000,SPI,MOSI: 0x100
0.409285968750000,SPI,MOSI: 0x100
0.409381343750000,SPI,MOSI: 0x100
0.409476531250000,SPI,MOSI: 0x100
0.409571812500000,SPI,MOSI: 0x100
0.409667093750000,SPI,MOSI: 0x100
0.409762250000000,SPI,MOSI: 0x100
0.409857593750000,SPI,MOSI: 0x100
0.409952875000000,SPI,MOSI: 0x100
0.410048062500000,SPI,MOSI: 0x100
0.410143406250000,SPI,MOSI: 0x100
0.410238750000000,SPI,MOSI: 0x100
0.410334031250000,SPI,MOSI: 0x100
0.410429281250000,SPI,MOSI: 0x100
0.410524500000000,SPI,MOSI: 0x100
0.410619812500000,SPI,MOSI: 0x100
0.410715062500000,SPI,MOSI: 0x100
0.410810375000000,SPI,MOSI: 0x100
0.410905468750000,SPI,MOSI: 0x100
0.411000843750000,SPI,MOSI: 0x100
0.411096031250000,SPI,MOSI: 0x100
0.411191312500000,SPI,MOSI: 0x100
0.411286531250000,SPI,MOSI: 0x100
0.411381812500000,SPI,MOSI: 0x100
0.411477156250000,SPI,MOSI: 0x100
0.411572312500000,SPI,MOSI: 0x100
0.411667625000000,SPI,MOSI: 0x100
0.411762937500000,SPI,MOSI: 0x100
0.411858093750000,SPI,MOSI: 0x100
0.411953250000000,SPI,MOSI: 0x100
0.412048500000000,SPI,MOSI: 0x100
0.412143843750000,SPI,MOSI: 0x100
0.412239062500000,SPI,MOSI: 0x100
0.412334281250000,SPI,MOSI: 0x100
0.412429687500000,SPI,MOSI: 0x100
0.412524781250000,SPI,MOSI: 0x100
0.412620093750000,SPI,MOSI: 0x100
0.412715281250000,SPI,MOSI: 0x100
0.412810468750000,SPI,MOSI: 0x100
0.412905781250000,SPI,MOSI: 0x100
0.413001000000000,SPI,MOSI: 0x100
0.413096375000000,SPI,MOSI: 0x100
0.413191437500000,SPI,MOSI: 0x100
