Time [s], Analyzer Name, Decoded Protocol Result
2.792524531250000,SPI,MOSI: 0x1FF
2.792624375000000,SPI,MOSI: 0x1FF
2.792724312500000,SPI,MOSI: 0x1FF
2.792824000000000,SPI,MOSI: 0x1FF
2.792923812500000,SPI,MOSI: 0x1FF
2.793023781250000,SPI,MOSI: 0x1FF
2.793123531250000,SPI,MOSI: 0x1FF
2.793223406250000,SPI,MOSI: 0x1FF
2.793323218750000,SPI,MOSI: 0x1FF
2.793423125000000,SPI,MOSI: 0x1FF
2.793522937500000,SPI,MOSI: 0x1FF
2.793622843750000,SPI,MOSI: 0x1FF
2.793722656250000,SPI,MOSI: 0x1FF
2.793822562500000,SPI,MOSI: 0x1FF
2.793922468750000,SPI,MOSI: 0x1FF
2.794022281250000,SPI,MOSI: 0x1FF
2.794122250000000,SPI,MOSI: 0x1FF
2.794221843750000,SPI,MOSI: 0x1FF
2.794321625000000,SPI,MOSI: 0x1FF
2.794421468750000,SPI,MOSI: 0x1FF
2.794521343750000,SPI,MOSI: 0x1FF
2.794621093750000,SPI,MOSI: 0x1FF
2.794721000000000,SPI,MOSI: 0x1FF
2.794820843750000,SPI,MOSI: 0x1FF
2.794920656250000,SPI,MOSI: 0x1FF
2.795020468750000,SPI,MOSI: 0x1FF
2.795120343750000,SPI,MOSI: 0x1FF
2.795220218750000,SPI,MOSI: 0x1FF
2.795320125000000,SPI,MOSI: 0x1FF
2.795420000000000,SPI,MOSI: 0x1FF
2.795519906250000,SPI,MOSI: 0x1FF
2.795619937500000,SPI,MOSI: 0x1FF
2.795719812500000,SPI,MOSI: 0x1FF
2.795819718750000,SPI,MOSI: 0x1FF
2.795919656250000,SPI,MOSI: 0x1FF
2.796019625000000,SPI,MOSI: 0x1FF
2.796119593750000,SPI,MOSI: 0x1FF
2.796219500000000,SPI,MOSI: 0x1FF
2.796319406250000,SPI,MOSI: 0x1FF
2.796419343750000,SPI,MOSI: 0x1FF
2.796519312500000,SPI,MOSI: 0x1FF
2.796619187500000,SPI,MOSI: 0x1FF
2.796719156250000,SPI,MOSI: 0x1FF
2.796818937500000,SPI,MOSI: 0x1FF
2.796918687500000,SPI,MOSI: 0x1FF
2.797018656250000,SPI,MOSI: 0x1FF
2.797118500000000,SPI,MOSI: 0x1FF
2.797218375000000,SPI,MOSI: 0x1FF
2.797318218750000,SPI,MOSI: 0x1FF
2.797418093750000,SPI,MOSI: 0x1FF
2.797517968750000,SPI,MOSI: 0x1FF
2.797617812500000,SPI,MOSI: 0x1FF
2.797717750000000,SPI,MOSI: 0x1FF
2.797817625000000,SPI,MOSI: 0x1FF
2.797917437500000,SPI,MOSI: 0x1FF
2.798017250000000,SPI,MOSI: 0x1FF
2.798117125000000,SPI,MOSI: 0x1FF
2.798216937500000,SPI,MOSI: 0x1FF
2.798316531250000,SPI,MOSI: 0x1FF
2.798416312500000,SPI,MOSI: 0x1FF
2.798516156250000,SPI,MOSI: 0x1FF
2.798615968750000,SPI,MOSI: 0x1FF
2.798715812500000,SPI,MOSI: 0x1FF
2.798815750000000,SPI,MOSI: 0x1FF
2.798915531250000,SPI,MOSI: 0x1FF
2.799015406250000,SPI,MOSI: 0x1FF
2.799115187500000,SPI,MOSI: 0x1FF
2.799215062500000,SPI,MOSI: 0x1FF
2.799314875000000,SPI,MOSI: 0x1FF
2.799414750000000,SPI,MOSI: 0x1FF
2.799514593750000,SPI,MOSI: 0x1FF
2.799614593750000,SPI,MOSI: 0x1FF
2.799714468750000,SPI,MOSI: 0x1FF
2.799814468750000,SPI,MOSI: 0x1FF
2.799914187500000,SPI,MOSI: 0x1FF
2.800014125000000,SPI,MOSI: 0x1FF
2.800113968750000,SPI,MOSI: 0x1FF
2.800213812500000,SPI,MOSI: 0x1FF
2.800313687500000,SPI,MOSI: 0x1FF
2.800413531250000,SPI,MOSI: 0x1FF
2.800513437500000,SPI,MOSI: 0x1FF
2.800613468750000,SPI,MOSI: 0x1FF
2.800713375000000,SPI,MOSI: 0x1FF
2.800813281250000,SPI,MOSI: 0x1FF
2.800913218750000,SPI,MOSI: 0x1FF
2.801013218750000,SPI,MOSI: 0x1FF
2.801113093750000,SPI,MOSI: 0x1FF
2.801213000000000,SPI,MOSI: 0x1FF
2.801313031250000,SPI,MOSI: 0x1FF
2.801412906250000,SPI,MOSI: 0x1FF
2.801512812500000,SPI,MOSI: 0x1FF
2.801612750000000,SPI,MOSI: 0x1FF
2.801712812500000,SPI,MOSI: 0x1FF
2.801812593750000,SPI,MOSI: 0x1FF
2.801912500000000,SPI,MOSI: 0x1FF
2.802012281250000,SPI,MOSI: 0x1FF
2.802112156250000,SPI,MOSI: 0x1FF
2.802212031250000,SPI,MOSI: 0x1FF
2.802311781250000,SPI,MOSI: 0x1FF
2.802411593750000,SPI,MOSI: 0x1FF
2.802511281250000,SPI,MOSI: 0x1FF
2.802611093750000,SPI,MOSI: 0x1FF
2.802710937500000,SPI,MOSI: 0x1FF
2.802810750000000,SPI,MOSI: 0x1FF
2.802910593750000,SPI,MOSI: 0x1FF
2.803010468750000,SPI,MOSI: 0x1FF
2.803110375000000,SPI,MOSI: 0x1FF
2.803210187500000,SPI,MOSI: 0x1FF
2.803310093750000,SPI,MOSI: 0x1FF
2.803409906250000,SPI,MOSI: 0x1FF
2.803509875000000,SPI,MOSI: 0x1FF
2.803609593750000,SPI,MOSI: 0x1FF
2.803709437500000,SPI,MOSI: 0x1FF
2.803809343750000,SPI,MOSI: 0x1FF
2.803909250000000,SPI,MOSI: 0x1FF
2.804009125000000,SPI,MOSI: 0x1FF
2.804109093750000,SPI,MOSI: 0x1FF
2.804209000000000,SPI,MOSI: 0x1FF
2.804309031250000,SPI,MOSI: 0x1FF
2.804408937500000,SPI,MOSI: 0x1FF
2.804508843750000,SPI,MOSI: 0x1FF
2.804608812500000,SPI,MOSI: 0x1FF
2.804708687500000,SPI,MOSI: 0x1FF
2.804808593750000,SPI,MOSI: 0x1FF
2.804908625000000,SPI,MOSI: 0x1FF
2.805008531250000,SPI,MOSI: 0x1FF
2.805108406250000,SPI,MOSI: 0x1FF
2.805208312500000,SPI,MOSI: 0x1FF
2.805308343750000,SPI,MOSI: 0x1FF
2.805408281250000,SPI,MOSI: 0x1FF
2.805508187500000,SPI,MOSI: 0x1FF
2.805608093750000,SPI,MOSI: 0x1FF
2.805707968750000,SPI,MOSI: 0x1FF
2.805808000000000,SPI,MOSI: 0x1FF
2.805907906250000,SPI,MOSI: 0x1FF
2.806007781250000,SPI,MOSI: 0x1FF
2.806107843750000,SPI,MOSI: 0x1FF
2.806207750000000,SPI,MOSI: 0x1FF
2.806307656250000,SPI,MOSI: 0x1FF
2.806407531250000,SPI,MOSI: 0x1FF
2.806507468750000,SPI,MOSI: 0x1FF
2.806607343750000,SPI,MOSI: 0x1FF
2.806707156250000,SPI,MOSI: 0x1FF
2.806807031250000,SPI,MOSI: 0x1FF
2.806906937500000,SPI,MOSI: 0x1FF
2.807006687500000,SPI,MOSI: 0x1FF
2.807106656250000,SPI,MOSI: 0x1FF
2.807206562500000,SPI,MOSI: 0x1FF
2.807306500000000,SPI,MOSI: 0x1FF
2.807406406250000,SPI,MOSI: 0x1FF
2.807506375000000,SPI,MOSI: 0x1FF
2.807606125000000,SPI,MOSI: 0x1FF
2.807706093750000,SPI,MOSI: 0x1FF
2.807805937500000,SPI,MOSI: 0x1FF
2.807905718750000,SPI,MOSI: 0x1FF
2.808005625000000,SPI,MOSI: 0x1FF
2.808105531250000,SPI,MOSI: 0x1FF
2.808205437500000,SPI,MOSI: 0x1FF
2.808305375000000,SPI,MOSI: 0x1FF
2.808405281250000,SPI,MOSI: 0x1FF
2.808505312500000,SPI,MOSI: 0x1FF
2.808605218750000,SPI,MOSI: 0x1FF
2.808705093750000,SPI,MOSI: 0x1FF
2.808805031250000,SPI,MOSI: 0x1FF
2.808905031250000,SPI,MOSI: 0x1FF
2.809004937500000,SPI,MOSI: 0x1FF
2.809104937500000,SPI,MOSI: 0x1FF
2.809204812500000,SPI,MOSI: 0x1FF
2.809304750000000,SPI,MOSI: 0x1FF
2.809404656250000,SPI,MOSI: 0x1FF
2.809504593750000,SPI,MOSI: 0x1FF
2.809604593750000,SPI,MOSI: 0x1FF
2.809704468750000,SPI,MOSI: 0x1FF
2.809804468750000,SPI,MOSI: 0x1FF
2.809904375000000,SPI,MOSI: 0x1FF
2.810004312500000,SPI,MOSI: 0x1FF
2.810104312500000,SPI,MOSI: 0x1FF
2.810204218750000,SPI,MOSI: 0x1FF
2.810304093750000,SPI,MOSI: 0x1FF
2.810404031250000,SPI,MOSI: 0x1FF
2.810504000000000,SPI,MOSI: 0x1FF
2.810603781250000,SPI,MOSI: 0x1FF
2.810703718750000,SPI,MOSI: 0x1FF
2.810803531250000,SPI,MOSI: 0x1FF
2.810903468750000,SPI,MOSI: 0x1FF
2.811003218750000,SPI,MOSI: 0x1FF
2.811103125000000,SPI,MOSI: 0x1FF
2.811202906250000,SPI,MOSI: 0x1FF
2.811302812500000,SPI,MOSI: 0x1FF
2.811402718750000,SPI,MOSI: 0x1FF
2.811502437500000,SPI,MOSI: 0x1FF
2.811602343750000,SPI,MOSI: 0x1FF
2.811702125000000,SPI,MOSI: 0x1FF
2.811802031250000,SPI,MOSI: 0x1FF
2.811901812500000,SPI,MOSI: 0x1FF
2.812001593750000,SPI,MOSI: 0x1FF
2.812101468750000,SPI,MOSI: 0x1FF
2.812201343750000,SPI,MOSI: 0x1FF
2.812301250000000,SPI,MOSI: 0x1FF
2.812401250000000,SPI,MOSI: 0x1FF
2.812501125000000,SPI,MOSI: 0x1FF
2.812601093750000,SPI,MOSI: 0x1FF
2.812700968750000,SPI,MOSI: 0x1FF
2.812801000000000,SPI,MOSI: 0x1FF
2.812900906250000,SPI,MOSI: 0x1FF
2.813000812500000,SPI,MOSI: 0x1FF
2.813100781250000,SPI,MOSI: 0x1FF
2.813200750000000,SPI,MOSI: 0x1FF
2.813300625000000,SPI,MOSI: 0x1FF
2.813400656250000,SPI,MOSI: 0x1FF
2.813500562500000,SPI,MOSI: 0x1FF
2.813600468750000,SPI,MOSI: 0x1FF
2.813700343750000,SPI,MOSI: 0x1FF
2.813800312500000,SPI,MOSI: 0x1FF
2.813900000000000,SPI,MOSI: 0x1FF
2.813999843750000,SPI,MOSI: 0x1FF
2.814099781250000,SPI,MOSI: 0x1FF
2.814199531250000,SPI,MOSI: 0x1FF
2.814299437500000,SPI,MOSI: 0x1FF
2.814399218750000,SPI,MOSI: 0x1FF
2.814499062500000,SPI,MOSI: 0x1FF
2.814598875000000,SPI,MOSI: 0x1FF
2.814698781250000,SPI,MOSI: 0x1FF
2.814798593750000,SPI,MOSI: 0x1FF
2.814898500000000,SPI,MOSI: 0x1FF
2.814998281250000,SPI,MOSI: 0x1FF
2.815098156250000,SPI,MOSI: 0x1FF
2.815198000000000,SPI,MOSI: 0x1FF
2.815297875000000,SPI,MOSI: 0x1FF
2.815397875000000,SPI,MOSI: 0x1FF
2.815497656250000,SPI,MOSI: 0x1FF
2.815597437500000,SPI,MOSI: 0x1FF
2.815697406250000,SPI,MOSI: 0x1FF
2.815797218750000,SPI,MOSI: 0x1FF
2.815897093750000,SPI,MOSI: 0x1FF
2.815997093750000,SPI,MOSI: 0x1FF
2.816097031250000,SPI,MOSI: 0x1FF
2.816196906250000,SPI,MOSI: 0x1FF
2.816296812500000,SPI,MOSI: 0x1FF
2.816396812500000,SPI,MOSI: 0x1FF
2.816496656250000,SPI,MOSI: 0x1FF
2.816596625000000,SPI,MOSI: 0x1FF
2.816696562500000,SPI,MOSI: 0x1FF
2.816796531250000,SPI,MOSI: 0x1FF
2.816896437500000,SPI,MOSI: 0x1FF
2.816996437500000,SPI,MOSI: 0x1FF
2.817096343750000,SPI,MOSI: 0x1FF
2.817196343750000,SPI,MOSI: 0x1FF
2.817296250000000,SPI,MOSI: 0x1FF
2.817396250000000,SPI,MOSI: 0x1FF
2.817496000000000,SPI,MOSI: 0x1FF
2.817596031250000,SPI,MOSI: 0x1FF
2.817695937500000,SPI,MOSI: 0x1FF
2.817795843750000,SPI,MOSI: 0x1FF
2.817895750000000,SPI,MOSI: 0x1FF
2.817995718750000,SPI,MOSI: 0x1FF
2.818095687500000,SPI,MOSI: 0x1FF
2.818195656250000,SPI,MOSI: 0x1FF
2.818295562500000,SPI,MOSI: 0x1FF
2.818395500000000,SPI,MOSI: 0x1FF
2.818495468750000,SPI,MOSI: 0x1FF
2.818595343750000,SPI,MOSI: 0x1FF
2.818695312500000,SPI,MOSI: 0x1FF
2.818795218750000,SPI,MOSI: 0x1FF
2.818895250000000,SPI,MOSI: 0x1FF
2.818995125000000,SPI,MOSI: 0x1FF
2.819095031250000,SPI,MOSI: 0x1FF
2.819195062500000,SPI,MOSI: 0x1FF
2.819294906250000,SPI,MOSI: 0x1FF
2.819394937500000,SPI,MOSI: 0x1FF
2.819494812500000,SPI,MOSI: 0x1FF
2.819594781250000,SPI,MOSI: 0x1FF
2.819694718750000,SPI,MOSI: 0x1FF
2.819794625000000,SPI,MOSI: 0x1FF
2.819894656250000,SPI,MOSI: 0x1FF
2.819994562500000,SPI,MOSI: 0x1FF
2.820094468750000,SPI,MOSI: 0x1FF
2.820194343750000,SPI,MOSI: 0x1FF
2.820294406250000,SPI,MOSI: 0x1FF
2.820394312500000,SPI,MOSI: 0x1FF
2.820494218750000,SPI,MOSI: 0x1FF
2.820594218750000,SPI,MOSI: 0x1FF
2.820694093750000,SPI,MOSI: 0x1FF
2.820794125000000,SPI,MOSI: 0x1FF
2.820894031250000,SPI,MOSI: 0x1FF
2.820993937500000,SPI,MOSI: 0x1FF
2.821093843750000,SPI,MOSI: 0x1FF
2.821193812500000,SPI,MOSI: 0x1FF
2.821293593750000,SPI,MOSI: 0x1FF
2.821393500000000,SPI,MOSI: 0x1FF
2.821493406250000,SPI,MOSI: 0x1FF
2.821593250000000,SPI,MOSI: 0x1FF
2.821693031250000,SPI,MOSI: 0x1FF
2.821792937500000,SPI,MOSI: 0x1FF
2.821892843750000,SPI,MOSI: 0x1FF
2.821992781250000,SPI,MOSI: 0x1FF
2.822092531250000,SPI,MOSI: 0x1FF
2.822192468750000,SPI,MOSI: 0x1FF
2.822292281250000,SPI,MOSI: 0x1FF
2.822392093750000,SPI,MOSI: 0x1FF
2.822491968750000,SPI,MOSI: 0x1FF
2.822591750000000,SPI,MOSI: 0x1FF
2.822691687500000,SPI,MOSI: 0x1FF
2.822791468750000,SPI,MOSI: 0x1FF
2.822891343750000,SPI,MOSI: 0x1FF
2.822991187500000,SPI,MOSI: 0x1FF
2.823091062500000,SPI,MOSI: 0x1FF
2.823190906250000,SPI,MOSI: 0x1FF
2.823290812500000,SPI,MOSI: 0x1FF
2.823390593750000,SPI,MOSI: 0x1FF
2.823490468750000,SPI,MOSI: 0x1FF
2.823590281250000,SPI,MOSI: 0x1FF
2.823690187500000,SPI,MOSI: 0x1FF
2.823790000000000,SPI,MOSI: 0x1FF
2.823889906250000,SPI,MOSI: 0x1FF
2.823989812500000,SPI,MOSI: 0x1FF
2.824089625000000,SPI,MOSI: 0x1FF
2.824189500000000,SPI,MOSI: 0x1FF
2.824289312500000,SPI,MOSI: 0x1FF
2.824389093750000,SPI,MOSI: 0x1FF
2.824489000000000,SPI,MOSI: 0x1FF
2.824588843750000,SPI,MOSI: 0x1FF
2.824688687500000,SPI,MOSI: 0x1FF
2.824788562500000,SPI,MOSI: 0x1FF
2.824888437500000,SPI,MOSI: 0x1FF
